время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
417.22;756;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;246;166;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
417.63;820;24;24;1.0;1.19;2.42;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;87;247;165;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
418.02;820;24;24;1.0;1.21;2.48;22;0;65;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;246;165;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
418.44;768;24;24;1.0;1.19;2.42;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;245;165;57;0;;20;3.0;14.47;;;;1.5;0.3;345;63
418.84;820;24;24;1.0;1.2;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;247;166;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
419.23;884;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;87;246;166;57;0;;20;2.62;14.7;;;;1.6;0.3;345;63
419.64;935;20;20;1.0;1.06;2.1;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;243;165;57;0;;20;2.5;14.7;;;;1.6;0.3;345;63
420.05;973;19;19;1.0;1.03;2.05;22;0;64;43;0;0;0;0.0;0.0;140;95;65;24;50;20;86;240;166;57;0;;20;2.38;14.7;;;;1.7;0.3;345;63
420.45;845;20;20;1.0;1.05;2.1;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;237;166;57;1;;20;2.5;14.7;;;;1.5;0.3;345;63
420.66;896;20;20;1.0;1.07;2.14;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;237;166;57;0;;20;2.5;14.7;;;;1.6;0.3;345;63
421.05;884;19;19;1.0;1.04;2.08;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;236;166;57;0;;20;2.38;14.7;;;;1.5;0.3;345;63
421.46;807;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;237;166;57;0;;20;2.62;14.7;;;;1.5;0.3;345;63
421.85;832;20;20;1.0;1.06;2.12;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;50;20;87;234;165;57;1;;20;2.5;14.7;;;;1.5;0.3;345;63
422.26;768;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;165;57;0;;15;2.62;14.7;;;;1.4;0.3;345;63
422.66;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;232;164;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
423.05;781;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;165;57;0;;15;2.75;14.7;;;;1.5;0.3;345;63
423.46;871;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;165;57;0;;15;2.62;14.7;;;;1.6;0.3;345;63
423.86;756;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
424.26;845;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;236;166;57;0;;15;2.62;14.7;;;;1.6;0.3;345;63
424.66;845;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;57;0;;15;2.62;14.7;;;;1.6;0.3;345;63
425.07;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
425.48;832;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;57;0;;15;2.75;14.7;;;;1.6;0.3;345;63
425.87;756;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
426.27;845;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
426.67;781;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;57;0;;15;2.75;14.7;;;;1.5;0.3;345;63
426.86;807;21;21;1.0;1.08;2.18;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
427.26;781;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
427.69;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;233;166;57;0;;15;2.62;14.7;;;;1.5;0.3;345;63
428.07;807;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;0;;15;2.62;14.7;;;;1.5;0.3;345;63
428.47;832;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
428.89;845;21;21;1.0;1.08;2.18;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
429.29;730;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
429.69;781;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
430.08;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
430.49;832;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
430.89;756;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;57;0;;15;2.62;14.7;;;;1.4;0.3;345;63
431.29;768;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;0;;15;2.75;14.7;;;;1.4;0.3;345;63
431.7;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
432.09;756;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;235;163;57;0;;15;2.75;14.7;;;;1.4;0.3;345;63
432.5;781;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
432.9;832;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;165;57;0;;15;2.62;14.7;;;;1.5;0.3;345;63
433.11;768;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;0;;15;2.62;14.7;;;;1.4;0.3;345;63
433.49;845;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;57;0;;15;2.62;14.7;;;;1.5;0.3;345;63
433.89;756;22;22;1.0;1.13;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;234;163;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
434.31;820;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
434.71;730;22;22;1.0;1.15;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;0;;15;2.75;14.7;;;;1.4;0.3;345;63
435.1;832;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;235;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
435.5;756;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;233;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
435.92;820;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
436.32;768;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
436.72;845;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
437.11;884;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
437.52;807;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
437.93;781;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
438.32;832;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
438.72;768;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
439.12;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
439.33;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
439.73;807;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;237;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
440.13;717;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
440.54;832;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
440.93;781;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
441.33;781;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
441.74;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
442.14;781;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
442.54;820;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;235;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
442.93;845;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;235;165;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
443.35;768;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;165;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
443.75;832;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
444.15;756;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
444.57;832;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;233;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
444.97;730;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
445.17;730;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;234;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
445.57;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
445.96;832;21;21;1.0;1.09;2.18;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;233;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
446.37;781;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
446.77;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
447.17;730;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;233;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
447.56;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;233;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
447.98;768;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
448.39;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
448.77;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
449.19;807;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
449.59;768;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
449.98;756;23;23;1.0;1.16;2.34;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;164;57;1;;15;2.88;14.47;;;;1.5;0.3;345;63
450.4;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
450.8;756;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
451.2;820;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;237;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
451.39;768;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;237;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
451.78;781;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
452.2;871;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
452.59;781;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
453.0;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;235;165;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
453.4;807;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
453.8;768;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;235;165;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
454.21;807;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
459.63;807;21;21;1.0;1.11;2.25;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
460.03;807;21;21;1.0;1.1;2.21;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;233;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
460.42;820;21;21;1.0;1.1;2.21;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;232;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
460.84;820;21;21;1.0;1.1;2.23;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
461.24;768;21;21;1.0;1.11;2.25;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;233;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
461.63;820;21;21;1.0;1.09;2.2;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;232;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
462.03;756;21;21;1.0;1.11;2.25;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;233;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
462.43;820;21;21;1.0;1.09;2.2;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
462.84;730;22;22;1.0;1.13;2.29;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;85;233;167;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
463.23;730;22;22;1.0;1.13;2.29;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
463.64;832;21;21;1.0;1.12;2.25;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;233;164;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
464.04;781;21;21;1.0;1.11;2.25;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
